chrpos	count	fre	treat	sampleID
2:144703562	1	0.0625	Post	KTN615
2:144914237	1	0.0625	Post	KTN615
2:145126327	1	0.0625	Post	KTN615
2:145331331	1	0.0625	Post	KTN615
2:145545400	1	0.0625	Post	KTN615
2:145759253	1	0.0625	Post	KTN615
2:145963791	1	0.0625	Post	KTN615
2:146169770	1	0.0625	Post	KTN615
2:146383552	1	0.0625	Post	KTN615
2:146591585	1	0.0625	Post	KTN615
2:146801846	1	0.0625	Post	KTN615
2:147013742	1	0.0625	Post	KTN615
2:147231309	1	0.0625	Post	KTN615
2:147445853	1	0.0625	Post	KTN615
2:147664158	1	0.0625	Post	KTN615
2:147874816	1	0.0625	Post	KTN615
2:148096320	1	0.0625	Post	KTN615
2:148305087	1	0.0625	Post	KTN615
2:148521853	1	0.0625	Post	KTN615
2:148735983	1	0.0625	Post	KTN615
2:148961892	1	0.0625	Post	KTN615
2:149202119	1	0.0625	Post	KTN615
2:149413472	1	0.0625	Post	KTN615
2:149635689	1	0.0625	Post	KTN615
2:149943832	1	0.0625	Post	KTN615
2:150156426	1	0.0625	Post	KTN615
2:150381945	1	0.0625	Post	KTN615
2:150599807	1	0.0625	Post	KTN615
2:150842746	1	0.0625	Post	KTN615
2:151060673	1	0.0625	Post	KTN615
2:151270945	1	0.0625	Post	KTN615
2:151483655	1	0.0625	Post	KTN615
2:151698435	1	0.0625	Post	KTN615
2:151910404	1	0.0625	Post	KTN615
2:152124365	1	0.0625	Post	KTN615
2:152356408	1	0.0625	Post	KTN615
2:152607639	1	0.0625	Post	KTN615
2:152824671	1	0.0625	Post	KTN615
2:153050274	1	0.0625	Post	KTN615
2:153275194	1	0.0625	Post	KTN615
2:153484681	1	0.0625	Post	KTN615
2:153697611	1	0.0625	Post	KTN615
2:153921239	1	0.0625	Post	KTN615
2:154144109	1	0.0625	Post	KTN615
2:154369516	1	0.0625	Post	KTN615
2:154598895	1	0.0625	Post	KTN615
2:154811764	1	0.0625	Post	KTN615
2:155032494	1	0.0625	Post	KTN615
2:155240388	1	0.0625	Post	KTN615
2:155452093	1	0.0625	Post	KTN615
2:155659184	1	0.0625	Post	KTN615
2:155879815	1	0.0625	Post	KTN615
2:156093146	1	0.0625	Post	KTN615
2:156306899	1	0.0625	Post	KTN615
2:156526496	1	0.0625	Post	KTN615
2:156736898	1	0.0625	Post	KTN615
2:156956030	1	0.0625	Post	KTN615
2:157179503	1	0.0625	Post	KTN615
2:157400937	1	0.0625	Post	KTN615
2:157614212	1	0.0625	Post	KTN615
2:157832039	1	0.0625	Post	KTN615
2:158054103	1	0.0625	Post	KTN615
2:158282301	1	0.0625	Post	KTN615
2:158505485	1	0.0625	Post	KTN615
2:158723046	1	0.0625	Post	KTN615
2:158944044	1	0.0625	Post	KTN615
2:159167199	1	0.0625	Post	KTN615
2:159405828	1	0.0625	Post	KTN615
2:159612008	1	0.0625	Post	KTN615
2:159851881	1	0.0625	Post	KTN615
2:160068938	1	0.0625	Post	KTN615
2:160292420	1	0.0625	Post	KTN615
2:160516836	1	0.0625	Post	KTN615
2:160739105	1	0.0625	Post	KTN615
2:160951931	1	0.0625	Post	KTN615
2:161178015	1	0.0625	Post	KTN615
2:161391759	1	0.0625	Post	KTN615
2:161606184	1	0.0625	Post	KTN615
2:161840643	1	0.0625	Post	KTN615
2:162064045	1	0.0625	Post	KTN615
2:162280798	1	0.0625	Post	KTN615
2:162513365	1	0.0625	Post	KTN615
2:162729195	2	0.125	Post	KTN615
2:162942571	2	0.125	Post	KTN615
2:163148482	2	0.125	Post	KTN615
2:163359016	2	0.125	Post	KTN615
2:163569482	2	0.125	Post	KTN615
2:163779183	2	0.125	Post	KTN615
2:163997413	2	0.125	Post	KTN615
2:164205449	2	0.125	Post	KTN615
2:164417810	2	0.125	Post	KTN615
2:164623889	2	0.125	Post	KTN615
2:164836818	2	0.125	Post	KTN615
2:165048193	2	0.125	Post	KTN615
2:165267292	2	0.125	Post	KTN615
2:165479593	2	0.125	Post	KTN615
2:165689938	2	0.125	Post	KTN615
2:165911047	2	0.125	Post	KTN615
2:166120460	2	0.125	Post	KTN615
2:166330272	2	0.125	Post	KTN615
2:166546586	1	0.0625	Post	KTN615
2:166764964	1	0.0625	Post	KTN615
2:166979275	1	0.0625	Post	KTN615
2:167192322	1	0.0625	Post	KTN615
2:167404534	1	0.0625	Post	KTN615
2:167632932	1	0.0625	Post	KTN615
2:167860396	1	0.0625	Post	KTN615
2:168092059	1	0.0625	Post	KTN615
2:168303586	1	0.0625	Post	KTN615
2:168526467	1	0.0625	Post	KTN615
2:168750545	1	0.0625	Post	KTN615
2:168961519	1	0.0625	Post	KTN615
2:169178670	1	0.0625	Post	KTN615
2:169394541	1	0.0625	Post	KTN615
2:169607966	1	0.0625	Post	KTN615
2:169823579	1	0.0625	Post	KTN615
2:170036727	1	0.0625	Post	KTN615
2:170269517	1	0.0625	Post	KTN615
2:170505462	1	0.0625	Post	KTN615
2:170736776	1	0.0625	Post	KTN615
2:170955695	1	0.0625	Post	KTN615
2:171172812	1	0.0625	Post	KTN615
2:171389731	1	0.0625	Post	KTN615
2:171622734	1	0.0625	Post	KTN615
2:171843011	1	0.0625	Post	KTN615
2:172062305	1	0.0625	Post	KTN615
2:172294642	1	0.0625	Post	KTN615
2:172523281	1	0.0625	Post	KTN615
2:172750915	1	0.0625	Post	KTN615
2:172977328	1	0.0625	Post	KTN615
2:173212414	1	0.0625	Post	KTN615
2:173430578	1	0.0625	Post	KTN615
2:173653935	1	0.0625	Post	KTN615
2:173863418	1	0.0625	Post	KTN615
2:174077629	1	0.0625	Post	KTN615
2:174298249	1	0.0625	Post	KTN615
2:174516747	1	0.0625	Post	KTN615
2:174733992	1	0.0625	Post	KTN615
2:174947134	1	0.0625	Post	KTN615
2:175173306	1	0.0625	Post	KTN615
2:175402229	1	0.0625	Post	KTN615
2:175615312	1	0.0625	Post	KTN615
2:175827164	1	0.0625	Post	KTN615
2:176045292	1	0.0625	Post	KTN615
2:176262906	1	0.0625	Post	KTN615
2:176491720	1	0.0625	Post	KTN615
2:176728730	1	0.0625	Post	KTN615
2:176948607	1	0.0625	Post	KTN615
2:177161911	1	0.0625	Post	KTN615
2:177375105	1	0.0625	Post	KTN615
2:177581855	1	0.0625	Post	KTN615
2:177795099	1	0.0625	Post	KTN615
2:178004588	1	0.0625	Post	KTN615
2:178226985	1	0.0625	Post	KTN615
2:178446655	1	0.0625	Post	KTN615
2:178661615	1	0.0625	Post	KTN615
2:178887888	1	0.0625	Post	KTN615
2:179112962	1	0.0625	Post	KTN615
2:179329558	1	0.0625	Post	KTN615
2:179545800	1	0.0625	Post	KTN615
2:179750966	1	0.0625	Post	KTN615
2:179992545	1	0.0625	Post	KTN615
2:180217856	1	0.0625	Post	KTN615
2:180436812	1	0.0625	Post	KTN615
2:180652057	1	0.0625	Post	KTN615
2:180860192	1	0.0625	Post	KTN615
2:181070410	1	0.0625	Post	KTN615
2:181288094	1	0.0625	Post	KTN615
2:181503802	1	0.0625	Post	KTN615
2:181727263	1	0.0625	Post	KTN615
2:181934437	1	0.0625	Post	KTN615
2:182146420	1	0.0625	Post	KTN615
2:182360079	1	0.0625	Post	KTN615
2:182569000	1	0.0625	Post	KTN615
2:182787204	1	0.0625	Post	KTN615
2:183004675	1	0.0625	Post	KTN615
2:183224501	1	0.0625	Post	KTN615
2:183447708	1	0.0625	Post	KTN615
2:183674965	1	0.0625	Post	KTN615
2:183891835	1	0.0625	Post	KTN615
2:184115428	1	0.0625	Post	KTN615
2:184346238	1	0.0625	Post	KTN615
2:184568250	1	0.0625	Post	KTN615
2:184803082	1	0.0625	Post	KTN615
2:185020869	1	0.0625	Post	KTN615
2:185238730	1	0.0625	Post	KTN615
2:185448277	1	0.0625	Post	KTN615
2:185655145	1	0.0625	Post	KTN615
2:185867812	1	0.0625	Post	KTN615
2:186082763	1	0.0625	Post	KTN615
2:186302060	1	0.0625	Post	KTN615
2:186520053	1	0.0625	Post	KTN615
2:186743607	1	0.0625	Post	KTN615
2:186960333	1	0.0625	Post	KTN615
2:187185671	1	0.0625	Post	KTN615
2:187407859	1	0.0625	Post	KTN615
2:187617773	1	0.0625	Post	KTN615
2:187844252	1	0.0625	Post	KTN615
2:188056743	1	0.0625	Post	KTN615
2:188267766	1	0.0625	Post	KTN615
2:188489879	1	0.0625	Post	KTN615
2:188710071	1	0.0625	Post	KTN615
2:188927567	1	0.0625	Post	KTN615
2:189147791	1	0.0625	Post	KTN615
2:189356177	1	0.0625	Post	KTN615
2:189569137	1	0.0625	Post	KTN615
2:189786970	1	0.0625	Post	KTN615
2:189995584	1	0.0625	Post	KTN615
2:190215842	1	0.0625	Post	KTN615
2:190435263	1	0.0625	Post	KTN615
2:190655624	1	0.0625	Post	KTN615
2:190882776	1	0.0625	Post	KTN615
2:191103302	1	0.0625	Post	KTN615
2:191323161	1	0.0625	Post	KTN615
2:191543528	1	0.0625	Post	KTN615
2:191764616	1	0.0625	Post	KTN615
2:191979903	1	0.0625	Post	KTN615
2:192192602	1	0.0625	Post	KTN615
2:192407760	1	0.0625	Post	KTN615
2:192622061	1	0.0625	Post	KTN615
2:192835807	1	0.0625	Post	KTN615
2:193044754	1	0.0625	Post	KTN615
2:193260809	1	0.0625	Post	KTN615
2:193479843	1	0.0625	Post	KTN615
2:193685875	1	0.0625	Post	KTN615
2:193915269	1	0.0625	Post	KTN615
2:194130946	1	0.0625	Post	KTN615
2:194344919	1	0.0625	Post	KTN615
2:194563450	1	0.0625	Post	KTN615
2:194786784	1	0.0625	Post	KTN615
2:195005373	1	0.0625	Post	KTN615
2:195213551	1	0.0625	Post	KTN615
2:195439298	1	0.0625	Post	KTN615
2:195654118	1	0.0625	Post	KTN615
2:204433851	1	0.0625	Post	KTN615
2:204663832	1	0.0625	Post	KTN615
2:204878540	2	0.125	Post	KTN615
2:205087597	2	0.125	Post	KTN615
2:205298895	2	0.125	Post	KTN615
2:205511965	2	0.125	Post	KTN615
2:205726778	2	0.125	Post	KTN615
2:205940542	2	0.125	Post	KTN615
2:206156227	2	0.125	Post	KTN615
2:206366755	2	0.125	Post	KTN615
2:206576874	2	0.125	Post	KTN615
2:206786196	2	0.125	Post	KTN615
2:207021003	2	0.125	Post	KTN615
2:207251614	2	0.125	Post	KTN615
2:207476991	2	0.125	Post	KTN615
2:207693405	2	0.125	Post	KTN615
2:207927283	2	0.125	Post	KTN615
2:208132322	2	0.125	Post	KTN615
2:208349118	2	0.125	Post	KTN615
2:208579475	2	0.125	Post	KTN615
2:208804927	2	0.125	Post	KTN615
2:209032928	2	0.125	Post	KTN615
2:209259302	2	0.125	Post	KTN615
2:209478412	2	0.125	Post	KTN615
2:209732623	2	0.125	Post	KTN615
2:209959255	2	0.125	Post	KTN615
2:210203681	2	0.125	Post	KTN615
2:210417706	2	0.125	Post	KTN615
2:210631654	2	0.125	Post	KTN615
2:210845391	2	0.125	Post	KTN615
2:211065631	2	0.125	Post	KTN615
2:211294430	2	0.125	Post	KTN615
2:211509985	2	0.125	Post	KTN615
2:211721674	2	0.125	Post	KTN615
2:211941756	2	0.125	Post	KTN615
2:212159955	2	0.125	Post	KTN615
2:212366351	2	0.125	Post	KTN615
2:212580370	2	0.125	Post	KTN615
2:212800459	2	0.125	Post	KTN615
2:213012939	2	0.125	Post	KTN615
2:213221697	2	0.125	Post	KTN615
2:213429855	2	0.125	Post	KTN615
2:213649179	2	0.125	Post	KTN615
2:213867868	2	0.125	Post	KTN615
2:214072444	2	0.125	Post	KTN615
2:214297081	2	0.125	Post	KTN615
2:214519468	2	0.125	Post	KTN615
2:214739678	2	0.125	Post	KTN615
2:214951491	2	0.125	Post	KTN615
2:215168647	2	0.125	Post	KTN615
2:215378360	2	0.125	Post	KTN615
2:215601561	2	0.125	Post	KTN615
2:215821511	2	0.125	Post	KTN615
2:216041946	2	0.125	Post	KTN615
2:216278628	2	0.125	Post	KTN615
2:216492361	2	0.125	Post	KTN615
2:216705108	2	0.125	Post	KTN615
2:216933263	2	0.125	Post	KTN615
2:217148930	2	0.125	Post	KTN615
2:217371421	2	0.125	Post	KTN615
2:217585696	2	0.125	Post	KTN615
2:217795002	2	0.125	Post	KTN615
2:218008522	2	0.125	Post	KTN615
2:218218673	2	0.125	Post	KTN615
2:218427891	2	0.125	Post	KTN615
2:218636730	2	0.125	Post	KTN615
2:218841001	2	0.125	Post	KTN615
2:219074638	2	0.125	Post	KTN615
2:219310297	2	0.125	Post	KTN615
2:219542138	2	0.125	Post	KTN615
2:219769849	2	0.125	Post	KTN615
2:219985465	2	0.125	Post	KTN615
2:220209840	2	0.125	Post	KTN615
2:220422676	2	0.125	Post	KTN615
2:220638250	2	0.125	Post	KTN615
2:220858727	2	0.125	Post	KTN615
2:221067706	2	0.125	Post	KTN615
2:221285237	2	0.125	Post	KTN615
2:221494570	2	0.125	Post	KTN615
2:221707270	2	0.125	Post	KTN615
2:221918054	2	0.125	Post	KTN615
2:222129253	2	0.125	Post	KTN615
2:222341156	2	0.125	Post	KTN615
2:222551004	2	0.125	Post	KTN615
2:222761202	2	0.125	Post	KTN615
2:222979045	2	0.125	Post	KTN615
2:223193600	2	0.125	Post	KTN615
2:223409928	2	0.125	Post	KTN615
2:223633854	2	0.125	Post	KTN615
2:223855650	2	0.125	Post	KTN615
2:224078386	2	0.125	Post	KTN615
2:224303299	2	0.125	Post	KTN615
2:224515242	2	0.125	Post	KTN615
2:224747502	2	0.125	Post	KTN615
2:224964934	2	0.125	Post	KTN615
2:225183905	2	0.125	Post	KTN615
2:225401727	2	0.125	Post	KTN615
2:225630718	2	0.125	Post	KTN615
2:225845102	2	0.125	Post	KTN615
2:226057508	2	0.125	Post	KTN615
2:226271695	2	0.125	Post	KTN615
2:226486194	2	0.125	Post	KTN615
2:226701786	2	0.125	Post	KTN615
2:226913315	2	0.125	Post	KTN615
2:227126817	2	0.125	Post	KTN615
2:227340542	2	0.125	Post	KTN615
2:227552189	2	0.125	Post	KTN615
2:227762827	2	0.125	Post	KTN615
2:227986645	2	0.125	Post	KTN615
2:228203944	2	0.125	Post	KTN615
2:228428538	2	0.125	Post	KTN615
2:228660206	2	0.125	Post	KTN615
2:228886736	2	0.125	Post	KTN615
2:229115671	2	0.125	Post	KTN615
2:231323067	3	0.1875	Post	KTN615
2:231563910	3	0.1875	Post	KTN615
2:231783606	3	0.1875	Post	KTN615
2:232000844	3	0.1875	Post	KTN615
2:232226389	3	0.1875	Post	KTN615
2:232466413	3	0.1875	Post	KTN615
2:232722425	4	0.25	Post	KTN615
2:232947422	5	0.3125	Post	KTN615
2:233171475	5	0.3125	Post	KTN615
2:233407587	5	0.3125	Post	KTN615
2:233637117	5	0.3125	Post	KTN615
2:233857693	6	0.375	Post	KTN615
2:234130845	6	0.375	Post	KTN615
2:234351622	6	0.375	Post	KTN615
2:234588257	6	0.375	Post	KTN615
2:234812049	6	0.375	Post	KTN615
2:235026669	6	0.375	Post	KTN615
2:235246360	6	0.375	Post	KTN615
2:235464177	6	0.375	Post	KTN615
2:235691807	6	0.375	Post	KTN615
2:235911593	6	0.375	Post	KTN615
2:236124322	6	0.375	Post	KTN615
2:236340039	6	0.375	Post	KTN615
2:236558187	6	0.375	Post	KTN615
2:236769654	6	0.375	Post	KTN615
2:236980041	6	0.375	Post	KTN615
2:237197441	6	0.375	Post	KTN615
2:237423064	6	0.375	Post	KTN615
2:237628560	6	0.375	Post	KTN615
2:237839584	6	0.375	Post	KTN615
2:238046235	6	0.375	Post	KTN615
2:238258545	6	0.375	Post	KTN615
2:238470972	6	0.375	Post	KTN615
2:238686880	6	0.375	Post	KTN615
2:238913148	6	0.375	Post	KTN615
2:239130701	6	0.375	Post	KTN615
2:239351498	6	0.375	Post	KTN615
2:239564573	6	0.375	Post	KTN615
2:239776704	6	0.375	Post	KTN615
2:240018751	6	0.375	Post	KTN615
2:240225957	6	0.375	Post	KTN615
2:240434733	6	0.375	Post	KTN615
2:240645011	6	0.375	Post	KTN615
2:240884456	6	0.375	Post	KTN615
2:241096112	7	0.4375	Post	KTN615
2:241305319	8	0.5	Post	KTN615
3:81976920	10	0.625	Post	KTN615
3:82189283	5	0.3125	Post	KTN615
3:82412026	5	0.3125	Post	KTN615
3:82627493	5	0.3125	Post	KTN615
3:82843409	5	0.3125	Post	KTN615
3:83060440	5	0.3125	Post	KTN615
3:83269882	5	0.3125	Post	KTN615
3:83485360	5	0.3125	Post	KTN615
3:83700346	5	0.3125	Post	KTN615
3:83911555	5	0.3125	Post	KTN615
3:84124734	5	0.3125	Post	KTN615
3:84340709	5	0.3125	Post	KTN615
3:84556684	5	0.3125	Post	KTN615
3:84772204	5	0.3125	Post	KTN615
3:84994340	5	0.3125	Post	KTN615
3:85210055	5	0.3125	Post	KTN615
3:85423181	5	0.3125	Post	KTN615
3:85632733	5	0.3125	Post	KTN615
3:85841412	5	0.3125	Post	KTN615
3:86058317	5	0.3125	Post	KTN615
3:86282676	5	0.3125	Post	KTN615
3:86496881	5	0.3125	Post	KTN615
3:86709132	5	0.3125	Post	KTN615
3:86928041	5	0.3125	Post	KTN615
3:87140253	5	0.3125	Post	KTN615
3:87352703	5	0.3125	Post	KTN615
3:87574800	5	0.3125	Post	KTN615
3:87795152	5	0.3125	Post	KTN615
3:88023114	5	0.3125	Post	KTN615
3:88243401	5	0.3125	Post	KTN615
3:88453727	5	0.3125	Post	KTN615
3:88677632	5	0.3125	Post	KTN615
3:88900011	5	0.3125	Post	KTN615
3:89121174	5	0.3125	Post	KTN615
3:89331618	5	0.3125	Post	KTN615
3:89552038	5	0.3125	Post	KTN615
3:89761397	4	0.25	Post	KTN615
3:89999669	4	0.25	Post	KTN615
3:93546648	4	0.25	Post	KTN615
3:93801969	4	0.25	Post	KTN615
3:94016319	4	0.25	Post	KTN615
3:94229050	4	0.25	Post	KTN615
3:94446584	4	0.25	Post	KTN615
3:94674645	4	0.25	Post	KTN615
3:94895563	4	0.25	Post	KTN615
3:95110565	4	0.25	Post	KTN615
3:95323836	4	0.25	Post	KTN615
3:95550540	4	0.25	Post	KTN615
3:95770176	4	0.25	Post	KTN615
3:95982674	4	0.25	Post	KTN615
3:96197516	4	0.25	Post	KTN615
3:96429159	4	0.25	Post	KTN615
3:96639499	4	0.25	Post	KTN615
3:96862110	3	0.1875	Post	KTN615
3:97076914	3	0.1875	Post	KTN615
3:97293193	3	0.1875	Post	KTN615
3:97508353	3	0.1875	Post	KTN615
3:97723548	3	0.1875	Post	KTN615
3:97948579	3	0.1875	Post	KTN615
3:98174933	3	0.1875	Post	KTN615
3:98396135	2	0.125	Post	KTN615
3:98627684	2	0.125	Post	KTN615
3:98853131	2	0.125	Post	KTN615
3:99079775	2	0.125	Post	KTN615
3:99296789	2	0.125	Post	KTN615
3:99519024	2	0.125	Post	KTN615
3:99729881	2	0.125	Post	KTN615
3:99942670	2	0.125	Post	KTN615
3:100167155	2	0.125	Post	KTN615
3:100408232	2	0.125	Post	KTN615
3:100614357	2	0.125	Post	KTN615
3:100838776	2	0.125	Post	KTN615
3:101053740	2	0.125	Post	KTN615
3:101297073	2	0.125	Post	KTN615
3:101546727	2	0.125	Post	KTN615
3:101779291	2	0.125	Post	KTN615
3:101995541	2	0.125	Post	KTN615
3:102204310	2	0.125	Post	KTN615
3:102414954	2	0.125	Post	KTN615
3:102631417	2	0.125	Post	KTN615
3:102845810	2	0.125	Post	KTN615
3:103071553	2	0.125	Post	KTN615
3:103293271	2	0.125	Post	KTN615
3:103504052	2	0.125	Post	KTN615
3:103712348	2	0.125	Post	KTN615
3:103925997	2	0.125	Post	KTN615
3:104141196	2	0.125	Post	KTN615
3:104360595	2	0.125	Post	KTN615
3:104569842	2	0.125	Post	KTN615
3:104780181	2	0.125	Post	KTN615
3:104991304	2	0.125	Post	KTN615
3:105207490	2	0.125	Post	KTN615
3:105421992	2	0.125	Post	KTN615
3:105631996	2	0.125	Post	KTN615
3:105850264	2	0.125	Post	KTN615
3:106066550	2	0.125	Post	KTN615
3:106282004	2	0.125	Post	KTN615
3:106498321	2	0.125	Post	KTN615
3:106725904	2	0.125	Post	KTN615
3:106948051	2	0.125	Post	KTN615
3:107163100	2	0.125	Post	KTN615
3:107376494	2	0.125	Post	KTN615
3:107590412	2	0.125	Post	KTN615
3:107801623	2	0.125	Post	KTN615
3:108019593	2	0.125	Post	KTN615
3:108235827	2	0.125	Post	KTN615
3:108450264	2	0.125	Post	KTN615
3:108672116	2	0.125	Post	KTN615
3:108888191	2	0.125	Post	KTN615
3:109136961	2	0.125	Post	KTN615
3:109381055	2	0.125	Post	KTN615
3:109608622	2	0.125	Post	KTN615
3:109830776	2	0.125	Post	KTN615
3:110043812	2	0.125	Post	KTN615
3:110261924	2	0.125	Post	KTN615
3:110479044	2	0.125	Post	KTN615
3:110697238	2	0.125	Post	KTN615
3:110917719	2	0.125	Post	KTN615
3:111134246	2	0.125	Post	KTN615
3:111358161	2	0.125	Post	KTN615
3:111575491	2	0.125	Post	KTN615
3:111791583	2	0.125	Post	KTN615
3:112021700	2	0.125	Post	KTN615
3:112241385	2	0.125	Post	KTN615
3:112470843	2	0.125	Post	KTN615
3:112691664	2	0.125	Post	KTN615
3:112913973	2	0.125	Post	KTN615
3:113130853	2	0.125	Post	KTN615
3:113355605	2	0.125	Post	KTN615
3:113581800	2	0.125	Post	KTN615
3:113800269	2	0.125	Post	KTN615
3:114024542	2	0.125	Post	KTN615
3:114227563	2	0.125	Post	KTN615
3:114438428	2	0.125	Post	KTN615
3:114647514	2	0.125	Post	KTN615
3:114858474	2	0.125	Post	KTN615
3:115078213	3	0.1875	Post	KTN615
3:115289859	3	0.1875	Post	KTN615
3:115508658	3	0.1875	Post	KTN615
3:115720390	3	0.1875	Post	KTN615
3:115940063	3	0.1875	Post	KTN615
3:116152512	3	0.1875	Post	KTN615
3:116373922	3	0.1875	Post	KTN615
3:116585363	3	0.1875	Post	KTN615
3:116799542	3	0.1875	Post	KTN615
3:117008604	3	0.1875	Post	KTN615
3:117219020	3	0.1875	Post	KTN615
3:117425930	3	0.1875	Post	KTN615
3:117635392	3	0.1875	Post	KTN615
3:117845490	3	0.1875	Post	KTN615
3:118061407	3	0.1875	Post	KTN615
3:118277811	3	0.1875	Post	KTN615
3:118494292	3	0.1875	Post	KTN615
3:118710477	3	0.1875	Post	KTN615
3:118956684	4	0.25	Post	KTN615
3:119174988	4	0.25	Post	KTN615
3:119395514	4	0.25	Post	KTN615
3:119613147	3	0.1875	Post	KTN615
3:119836254	3	0.1875	Post	KTN615
3:120061613	3	0.1875	Post	KTN615
3:120279705	3	0.1875	Post	KTN615
3:120517374	3	0.1875	Post	KTN615
3:120753126	3	0.1875	Post	KTN615
3:120998128	3	0.1875	Post	KTN615
3:121245695	3	0.1875	Post	KTN615
3:121470689	3	0.1875	Post	KTN615
3:121703167	3	0.1875	Post	KTN615
3:121933297	3	0.1875	Post	KTN615
3:122148460	3	0.1875	Post	KTN615
3:122375494	3	0.1875	Post	KTN615
3:122601209	3	0.1875	Post	KTN615
3:122807416	3	0.1875	Post	KTN615
3:123019589	3	0.1875	Post	KTN615
3:123229983	3	0.1875	Post	KTN615
3:123447146	3	0.1875	Post	KTN615
3:123659557	3	0.1875	Post	KTN615
3:123890072	3	0.1875	Post	KTN615
3:124101045	3	0.1875	Post	KTN615
3:124310981	3	0.1875	Post	KTN615
3:124532722	3	0.1875	Post	KTN615
3:124751014	3	0.1875	Post	KTN615
3:124965798	3	0.1875	Post	KTN615
3:125183571	3	0.1875	Post	KTN615
3:125796326	3	0.1875	Post	KTN615
3:126008744	3	0.1875	Post	KTN615
3:126226620	3	0.1875	Post	KTN615
3:126441107	3	0.1875	Post	KTN615
3:126661039	3	0.1875	Post	KTN615
3:126866218	3	0.1875	Post	KTN615
3:127072081	3	0.1875	Post	KTN615
3:127285063	3	0.1875	Post	KTN615
3:127498345	3	0.1875	Post	KTN615
3:127711657	3	0.1875	Post	KTN615
3:127928226	3	0.1875	Post	KTN615
3:128130818	3	0.1875	Post	KTN615
3:128342054	3	0.1875	Post	KTN615
3:128589436	3	0.1875	Post	KTN615
3:128825632	3	0.1875	Post	KTN615
3:129063936	3	0.1875	Post	KTN615
3:129291747	3	0.1875	Post	KTN615
3:129512257	3	0.1875	Post	KTN615
3:130080343	3	0.1875	Post	KTN615
3:130294798	2	0.125	Post	KTN615
3:130511584	2	0.125	Post	KTN615
3:130736214	2	0.125	Post	KTN615
3:130960394	2	0.125	Post	KTN615
3:131189767	2	0.125	Post	KTN615
3:131406292	2	0.125	Post	KTN615
3:131617708	2	0.125	Post	KTN615
3:131844539	2	0.125	Post	KTN615
3:132069877	2	0.125	Post	KTN615
3:132288615	2	0.125	Post	KTN615
3:132529632	2	0.125	Post	KTN615
3:132758492	2	0.125	Post	KTN615
3:132981921	2	0.125	Post	KTN615
3:133199637	2	0.125	Post	KTN615
3:133434687	2	0.125	Post	KTN615
3:133653145	2	0.125	Post	KTN615
3:133873995	2	0.125	Post	KTN615
3:134089039	2	0.125	Post	KTN615
3:134309448	2	0.125	Post	KTN615
3:134516902	2	0.125	Post	KTN615
3:134720965	2	0.125	Post	KTN615
3:134940868	2	0.125	Post	KTN615
3:135166640	2	0.125	Post	KTN615
3:135392096	2	0.125	Post	KTN615
3:135609558	2	0.125	Post	KTN615
3:135831937	2	0.125	Post	KTN615
3:136076267	2	0.125	Post	KTN615
3:136319591	2	0.125	Post	KTN615
3:136555215	2	0.125	Post	KTN615
3:136792259	2	0.125	Post	KTN615
3:137013907	2	0.125	Post	KTN615
3:137254717	2	0.125	Post	KTN615
3:137494386	2	0.125	Post	KTN615
3:137725138	2	0.125	Post	KTN615
3:137946528	2	0.125	Post	KTN615
3:138160297	2	0.125	Post	KTN615
3:138400008	2	0.125	Post	KTN615
3:138642293	2	0.125	Post	KTN615
3:138861475	2	0.125	Post	KTN615
3:139086269	2	0.125	Post	KTN615
3:139306300	2	0.125	Post	KTN615
3:139516680	2	0.125	Post	KTN615
3:139736284	2	0.125	Post	KTN615
3:139943387	2	0.125	Post	KTN615
3:140148437	2	0.125	Post	KTN615
3:140368639	2	0.125	Post	KTN615
3:140589848	2	0.125	Post	KTN615
3:140813597	2	0.125	Post	KTN615
3:141042796	2	0.125	Post	KTN615
3:141253222	2	0.125	Post	KTN615
3:141485775	2	0.125	Post	KTN615
3:141719796	2	0.125	Post	KTN615
3:141953002	2	0.125	Post	KTN615
3:142187378	2	0.125	Post	KTN615
3:142413493	2	0.125	Post	KTN615
3:142633005	2	0.125	Post	KTN615
3:142849795	2	0.125	Post	KTN615
3:143059176	2	0.125	Post	KTN615
3:143270406	2	0.125	Post	KTN615
3:143489548	2	0.125	Post	KTN615
3:143707531	2	0.125	Post	KTN615
3:143920592	2	0.125	Post	KTN615
3:144131609	2	0.125	Post	KTN615
3:144343601	2	0.125	Post	KTN615
3:144556777	2	0.125	Post	KTN615
3:144771132	2	0.125	Post	KTN615
3:144989714	2	0.125	Post	KTN615
3:145202949	2	0.125	Post	KTN615
3:145415980	2	0.125	Post	KTN615
3:145632050	2	0.125	Post	KTN615
3:145857325	2	0.125	Post	KTN615
3:146077564	2	0.125	Post	KTN615
3:146301977	2	0.125	Post	KTN615
3:146514535	2	0.125	Post	KTN615
3:146729357	2	0.125	Post	KTN615
3:146951899	2	0.125	Post	KTN615
3:147161005	2	0.125	Post	KTN615
3:147374105	2	0.125	Post	KTN615
3:147589667	2	0.125	Post	KTN615
3:147797807	2	0.125	Post	KTN615
3:148011782	2	0.125	Post	KTN615
3:148241294	2	0.125	Post	KTN615
3:148463162	2	0.125	Post	KTN615
3:148679483	1	0.0625	Post	KTN615
3:188148018	1	0.0625	Post	KTN615
3:188361929	1	0.0625	Post	KTN615
